Artist Name,Popularity,Followers,Artist ID,Artist URL,Time Range,Genre(s)
Kendrick Lamar,95,42141093,2YZyLoL8N0Wb9xBt1NhZWg,https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg,long_term,"hip hop, west coast hip hop"
"Tyler, The Creator",90,22551303,4V8LLVI7PbaPR0K2TGSxFF,https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF,long_term,
Car Seat Headrest,64,870178,5PbpKlxQE0Ktl5lcNABoFf,https://open.spotify.com/artist/5PbpKlxQE0Ktl5lcNABoFf,long_term,"indie rock, midwest emo"
JPEGMAFIA,69,996434,6yJ6QQ3Y5l0s0tn7b0arrO,https://open.spotify.com/artist/6yJ6QQ3Y5l0s0tn7b0arrO,long_term,"alternative hip hop, experimental, experimental hip hop"
Joji,80,10267198,3MZsBdqDrRTJihTHQrO6Dq,https://open.spotify.com/artist/3MZsBdqDrRTJihTHQrO6Dq,long_term,
The Strokes,78,6310608,0epOFNiUfyON9EYx7Tpr6V,https://open.spotify.com/artist/0epOFNiUfyON9EYx7Tpr6V,long_term,"alternative rock, garage rock, indie rock"
Childish Gambino,81,14228094,73sIBHcqh3Z3NyqHKZ7FOL,https://open.spotify.com/artist/73sIBHcqh3Z3NyqHKZ7FOL,long_term,
Nirvana,84,22432353,6olE6TJLqED3rqDCT0FyPh,https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh,long_term,"grunge, rock"
half•alive,61,732225,7sOR7gk6XUlGnxj3p9F54k,https://open.spotify.com/artist/7sOR7gk6XUlGnxj3p9F54k,long_term,
Kanye West,93,30260015,5K4W6rqBFWDnAN6FQUkS6x,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,long_term,rap
Twenty One Pilots,86,25482655,3YQKmKGau1PzlVlkL1iodx,https://open.spotify.com/artist/3YQKmKGau1PzlVlkL1iodx,long_term,
Frank Ocean,88,19173221,2h93pZq0e7k5yf4dywlkpM,https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM,long_term,
Baby Keem,77,2988599,5SXuuuRpukkTvsLuUknva1,https://open.spotify.com/artist/5SXuuuRpukkTvsLuUknva1,long_term,
Metro Boomin,88,11125638,0iEtIxbK0KxaSlF7G42ZOp,https://open.spotify.com/artist/0iEtIxbK0KxaSlF7G42ZOp,long_term,
Travis Scott,93,39262517,0Y5tJX1MQlPlqiwlOH1tJY,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY,long_term,rap
Future,92,21719028,1RyvyyTE3xzB2ZywiAwp0i,https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i,long_term,rap
Playboi Carti,91,14396844,699OTQXzgjhIYAHMy9RyPD,https://open.spotify.com/artist/699OTQXzgjhIYAHMy9RyPD,long_term,rage rap
Arctic Monkeys,88,30643993,7Ln80lUS6He07XvHI8qqHH,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH,long_term,"garage rock, indie"
The Weeknd,97,106813510,1Xyo4u8uXC1ZmMpatF05PJ,https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ,long_term,
JID,76,2086422,6U3ybJ9UHNKEdsH7ktGBZ7,https://open.spotify.com/artist/6U3ybJ9UHNKEdsH7ktGBZ7,long_term,
Denzel Curry,73,2809705,6fxyWrfmjcbj5d12gXeiNV,https://open.spotify.com/artist/6fxyWrfmjcbj5d12gXeiNV,long_term,
Cage The Elephant,76,4175193,26T3LtbuGT1Fu9m0eRq5X3,https://open.spotify.com/artist/26T3LtbuGT1Fu9m0eRq5X3,long_term,
Seedhe Maut,71,996837,2oBG74gAocPMFv6Ij9ykdo,https://open.spotify.com/artist/2oBG74gAocPMFv6Ij9ykdo,long_term,"desi, desi hip hop, hardcore hip hop, hindi hip hop"
Mac Miller,84,11879243,4LLpKhyESsyAXpc4laK94U,https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U,long_term,
Slipknot,81,13396898,05fG473iIaoy82BF1aGhL8,https://open.spotify.com/artist/05fG473iIaoy82BF1aGhL8,long_term,"alternative metal, heavy metal, metal, nu metal, rap metal"
Quadeca,56,310536,3zz52ViyCBcplK0ftEVPSS,https://open.spotify.com/artist/3zz52ViyCBcplK0ftEVPSS,long_term,
21 Savage,88,22862216,1URnnhqYAYcrqrcwql10ft,https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft,long_term,
XXXTENTACION,87,50523924,15UsOTVnJzReFVN1VCnxy4,https://open.spotify.com/artist/15UsOTVnJzReFVN1VCnxy4,long_term,emo rap
Jack Stauber's Micropop,67,2217454,1yNIb413Bmfs2ZBVuPp9kC,https://open.spotify.com/artist/1yNIb413Bmfs2ZBVuPp9kC,long_term,
Joey Valence & Brae,68,641843,1q4618qKswelCGLoanFKQh,https://open.spotify.com/artist/1q4618qKswelCGLoanFKQh,long_term,
A$AP Rocky,86,16768671,13ubrt8QOOCPljQ2FL1Kca,https://open.spotify.com/artist/13ubrt8QOOCPljQ2FL1Kca,long_term,rap
Drake,98,99472069,3TVXtAsR1Inumwj472S9r4,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,long_term,rap
System Of A Down,84,13137562,5eAWCfyUhZtHHtBdNk56l1,https://open.spotify.com/artist/5eAWCfyUhZtHHtBdNk56l1,long_term,"alternative metal, metal, nu metal, rap metal, rock"
SZA,93,30693249,7tYKF4w9nC0nq9CsPZTHyP,https://open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP,long_term,r&b
MF DOOM,76,3857841,2pAWfrd7WFF3XhVt9GooDL,https://open.spotify.com/artist/2pAWfrd7WFF3XhVt9GooDL,long_term,"alternative hip hop, east coast hip hop, experimental hip hop, jazz rap"
The Neighbourhood,85,20647881,77SW9BnxLY8rJ0RciFqkHh,https://open.spotify.com/artist/77SW9BnxLY8rJ0RciFqkHh,long_term,
Wallows,73,2964376,0NIPkIjTV8mB795yEIiPYL,https://open.spotify.com/artist/0NIPkIjTV8mB795yEIiPYL,long_term,indie
Madvillain,64,772788,2aoFQUeHD1U7pL098lRsDU,https://open.spotify.com/artist/2aoFQUeHD1U7pL098lRsDU,long_term,"alternative hip hop, experimental hip hop"
Foster The People,74,4001021,7gP3bB2nilZXLfPHJhMdvc,https://open.spotify.com/artist/7gP3bB2nilZXLfPHJhMdvc,long_term,
Pusha T,73,3005773,0ONHkAv9pCAFxb0zJwDNTy,https://open.spotify.com/artist/0ONHkAv9pCAFxb0zJwDNTy,long_term,
TV Girl,83,11207049,0Y6dVaC9DZtPNH4591M42W,https://open.spotify.com/artist/0Y6dVaC9DZtPNH4591M42W,long_term,
Eminem,92,101578469,7dGJo4pcD2V6oG8kP0tJRR,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,long_term,"hip hop, rap"
The Beatles,86,30089674,3WrFJ7ztbogyGnTHbHJFl2,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2,long_term,"classic rock, psychedelic rock"
Dreamville,66,788415,1iNqsUDUraNWrj00bqssQG,https://open.spotify.com/artist/1iNqsUDUraNWrj00bqssQG,long_term,
J. Cole,86,26482683,6l3HvQ5sa6mXTsMTB19rO5,https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5,long_term,rap
Kishore Kumar,78,16514030,0GF4shudTAFv8ak9eWdd4Y,https://open.spotify.com/artist/0GF4shudTAFv8ak9eWdd4Y,long_term,"bangla pop, bollywood, ghazal, hindi pop"
Clairo,82,6176803,3l0CmX0FuQjFxr8SK7Vqag,https://open.spotify.com/artist/3l0CmX0FuQjFxr8SK7Vqag,long_term,bedroom pop
Tame Impala,82,8938798,5INjqkS1o8h1imAzPqGZBb,https://open.spotify.com/artist/5INjqkS1o8h1imAzPqGZBb,long_term,"indie, neo-psychedelic"
MGMT,77,3481847,0SwO7SWeDHJijQ3XNS7xEE,https://open.spotify.com/artist/0SwO7SWeDHJijQ3XNS7xEE,long_term,indie
Mitski,82,10547708,2uYWxilOVlUdk4oV9DvwqK,https://open.spotify.com/artist/2uYWxilOVlUdk4oV9DvwqK,long_term,
Still Woozy,66,1078490,4iMO20EPodreIaEl8qW66y,https://open.spotify.com/artist/4iMO20EPodreIaEl8qW66y,long_term,bedroom pop
Deftones,83,7047309,6Ghvu1VvMGScGpOUJBAHNH,https://open.spotify.com/artist/6Ghvu1VvMGScGpOUJBAHNH,long_term,"alternative metal, nu metal, rap metal, shoegaze"
Nujabes,68,1408562,3Rq3YOF9YG9YfCWD4D56RZ,https://open.spotify.com/artist/3Rq3YOF9YG9YfCWD4D56RZ,long_term,jazz rap
Death Grips,59,949950,5RADpgYLOuS2ZxDq7ggYYH,https://open.spotify.com/artist/5RADpgYLOuS2ZxDq7ggYYH,long_term,"experimental, experimental hip hop"
Black Sabbath,76,8942069,5M52tdBnJaKSvOpJGz8mfZ,https://open.spotify.com/artist/5M52tdBnJaKSvOpJGz8mfZ,long_term,"classic rock, doom metal, hard rock, heavy metal, metal, rock, stoner rock"
Steve Lacy,81,6054478,57vWImR43h4CaDao012Ofp,https://open.spotify.com/artist/57vWImR43h4CaDao012Ofp,long_term,
Michael Jackson,86,35992683,3fMbdgg4jU18AjLCKBhRSm,https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm,long_term,
Nas,74,4185935,20qISvAhX20dpIbOOzGK3q,https://open.spotify.com/artist/20qISvAhX20dpIbOOzGK3q,long_term,"east coast hip hop, hip hop, old school hip hop"
Liana Flores,67,622383,5zVu34ozw0BzXIcNHqkO0u,https://open.spotify.com/artist/5zVu34ozw0BzXIcNHqkO0u,long_term,
Crywank,48,228364,7gzXeFUDWz0aqhikdkOJxQ,https://open.spotify.com/artist/7gzXeFUDWz0aqhikdkOJxQ,long_term,"anti-folk, folk punk, midwest emo"
Mild High Club,59,600431,5J81VungUjSVHxlPpTI9KG,https://open.spotify.com/artist/5J81VungUjSVHxlPpTI9KG,long_term,neo-psychedelic
Jack Harlow,80,4229768,2LIk90788K0zvyj2JJVwkJ,https://open.spotify.com/artist/2LIk90788K0zvyj2JJVwkJ,long_term,
Lil Tecca,86,9660236,4Ga1P7PMIsmqEZqhYZQgDo,https://open.spotify.com/artist/4Ga1P7PMIsmqEZqhYZQgDo,long_term,"melodic rap, rap"
Vince Staples,69,2009249,68kEuyFKyqrdQQLLsmiatm,https://open.spotify.com/artist/68kEuyFKyqrdQQLLsmiatm,long_term,
Dominic Fike,79,2128141,6USv9qhCn6zfxlBQIYJ9qs,https://open.spotify.com/artist/6USv9qhCn6zfxlBQIYJ9qs,long_term,
Queen,86,54174842,1dfeR4HaWDbWqFHLkxsg1d,https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d,long_term,"classic rock, glam rock, rock"
Mac DeMarco,82,7557604,3Sz7ZnJQBIHsXLUSo0OQtM,https://open.spotify.com/artist/3Sz7ZnJQBIHsXLUSo0OQtM,long_term,"indie, lo-fi indie"
Pritam,90,52521175,1wRPtKGflJrBx9BmLsSwlU,https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU,long_term,"bollywood, desi, hindi pop, sufi"
Pierce The Veil,78,3585991,4iJLPqClelZOBCBifm8Fzv,https://open.spotify.com/artist/4iJLPqClelZOBCBifm8Fzv,long_term,"emo, post-hardcore, screamo"
Korn,79,9141116,3RNrq3jvMZxD9ZyoOZbQOD,https://open.spotify.com/artist/3RNrq3jvMZxD9ZyoOZbQOD,long_term,"alternative metal, metal, nu metal, rap metal"
Radiohead,87,12491823,4Z8W4fKeB5YxbusRsdQVPb,https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb,long_term,"alternative rock, art rock"
Lil Uzi Vert,85,18910807,4O15NlyKLIASxsJ0PrXPfz,https://open.spotify.com/artist/4O15NlyKLIASxsJ0PrXPfz,long_term,melodic rap
Linkin Park,91,30396424,6XyY86QOPPrYVGvF9ch6wz,https://open.spotify.com/artist/6XyY86QOPPrYVGvF9ch6wz,long_term,"alternative metal, nu metal, rap metal, rock"
Don Toliver,87,6850929,4Gso3d4CscCijv0lmajZWs,https://open.spotify.com/artist/4Gso3d4CscCijv0lmajZWs,long_term,
JAY-Z,85,10093805,3nFkdlSjzX9mRTtwJOzDYB,https://open.spotify.com/artist/3nFkdlSjzX9mRTtwJOzDYB,long_term,"east coast hip hop, hip hop, rap"
Jordana,64,208132,5Bw9kFNhy019e4IBCJZlzw,https://open.spotify.com/artist/5Bw9kFNhy019e4IBCJZlzw,long_term,
Cavetown,70,4402799,2hR4h1Cao2ueuI7Cx9c7V8,https://open.spotify.com/artist/2hR4h1Cao2ueuI7Cx9c7V8,long_term,bedroom pop
Danny Gonzalez,42,248022,6pDkmNhHCLh7YEb3sXceOs,https://open.spotify.com/artist/6pDkmNhHCLh7YEb3sXceOs,long_term,
Eyedress,74,2606633,3XxNRirzbjfLdDli06zMaB,https://open.spotify.com/artist/3XxNRirzbjfLdDli06zMaB,long_term,
The Smiths,80,7326494,3yY2gUcIsjMr8hjo51PoJ8,https://open.spotify.com/artist/3yY2gUcIsjMr8hjo51PoJ8,long_term,"jangle pop, madchester, new wave"
Skepta,76,1524917,2p1fiYHYiXz9qi0JJyxBzN,https://open.spotify.com/artist/2p1fiYHYiXz9qi0JJyxBzN,long_term,"grime, uk grime"
Gorillaz,83,13492228,3AA28KZvwAUcZuOKwyblJQ,https://open.spotify.com/artist/3AA28KZvwAUcZuOKwyblJQ,long_term,
KIDS SEE GHOSTS,59,1002528,2hPgGN4uhvXAxiXQBIXOmE,https://open.spotify.com/artist/2hPgGN4uhvXAxiXQBIXOmE,long_term,
Yot Club,66,651097,6FugQjLquBF4JzATRN70bR,https://open.spotify.com/artist/6FugQjLquBF4JzATRN70bR,long_term,bedroom pop
Chaar Diwaari,53,108898,2n4q8jLM4WLwlva1sZ2WRx,https://open.spotify.com/artist/2n4q8jLM4WLwlva1sZ2WRx,long_term,"desi hip hop, hindi hip hop, hindi indie, indian indie"
Megadeth,71,5941608,1Yox196W7bzVNZI7RBaPnf,https://open.spotify.com/artist/1Yox196W7bzVNZI7RBaPnf,long_term,"heavy metal, metal, speed metal, thrash metal"
AJR,73,3596001,6s22t5Y3prQHyaHWUN1R1C,https://open.spotify.com/artist/6s22t5Y3prQHyaHWUN1R1C,long_term,
NF,79,10918179,6fOMl44jA4Sp5b9PpYCkzz,https://open.spotify.com/artist/6fOMl44jA4Sp5b9PpYCkzz,long_term,christian hip hop
Her's,66,1122181,77mJc3M7ZT5oOVM7gNdXim,https://open.spotify.com/artist/77mJc3M7ZT5oOVM7gNdXim,long_term,indie
Lupe Fiasco,70,1956239,01QTIT5P1pFP3QnnFSdsJf,https://open.spotify.com/artist/01QTIT5P1pFP3QnnFSdsJf,long_term,
The Notorious B.I.G.,80,12246228,5me0Irg2ANcsgc93uaYrpb,https://open.spotify.com/artist/5me0Irg2ANcsgc93uaYrpb,long_term,"east coast hip hop, gangster rap, hip hop, old school hip hop"
Aminé,71,2006273,3Gm5F95VdRxW3mqCn8RPBJ,https://open.spotify.com/artist/3Gm5F95VdRxW3mqCn8RPBJ,long_term,
Psychedelic Porn Crumpets,54,339994,7GRrLcUxwtQLvOpO7OHO80,https://open.spotify.com/artist/7GRrLcUxwtQLvOpO7OHO80,long_term,"acid rock, neo-psychedelic, psychedelic rock, stoner rock"
Lil Nas X,75,12344055,7jVv8c5Fj3E9VhNjxT4snq,https://open.spotify.com/artist/7jVv8c5Fj3E9VhNjxT4snq,long_term,
Teethe,41,30994,3K2gErmF9xLdo6dqOj1VbI,https://open.spotify.com/artist/3K2gErmF9xLdo6dqOj1VbI,long_term,"shoegaze, slowcore"
Metallica,85,31007486,2ye2Wgw4gimLv2eAKyk1NB,https://open.spotify.com/artist/2ye2Wgw4gimLv2eAKyk1NB,long_term,"hard rock, heavy metal, metal, rock, thrash metal"
Sex Bob-Omb,49,205814,0epidpyARaIPmKpFUwcgnJ,https://open.spotify.com/artist/0epidpyARaIPmKpFUwcgnJ,long_term,
Asha Bhosle,73,9535550,5as8A4G47Ohu9NSWs3Je8U,https://open.spotify.com/artist/5as8A4G47Ohu9NSWs3Je8U,long_term,"bangla pop, bollywood, ghazal, hindi pop, marathi pop"
Hemant Kumar,59,2332749,02Um2HIOrUdsy3wqPBZwsj,https://open.spotify.com/artist/02Um2HIOrUdsy3wqPBZwsj,long_term,"bangla pop, ghazal, marathi pop"
AC/DC,84,31433766,711MCceyCBcFnzjGY4Q7Un,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un,long_term,"classic rock, hard rock, rock, rock and roll"
Chase Atlantic,83,9864950,7cYEt1pqMgXJdq00hAwVpT,https://open.spotify.com/artist/7cYEt1pqMgXJdq00hAwVpT,long_term,
Joey Bada$$,73,3763364,2P5sC9cVZDToPxyomzF1UH,https://open.spotify.com/artist/2P5sC9cVZDToPxyomzF1UH,long_term,"hip hop, rap"
Doechii,84,3000659,4E2rKHVDssGJm2SCDOMMJB,https://open.spotify.com/artist/4E2rKHVDssGJm2SCDOMMJB,long_term,
Mukesh,68,3625382,4etv0ut4ws0GbXBtolzf5e,https://open.spotify.com/artist/4etv0ut4ws0GbXBtolzf5e,long_term,"ghazal, tamil dance"
Mohammed Rafi,72,9623019,0gXDpqwYNDODn7fB0RDN8J,https://open.spotify.com/artist/0gXDpqwYNDODn7fB0RDN8J,long_term,"ghazal, hindi pop"
Cigarettes After Sex,86,16144814,1QAJqy2dA3ihHBFIHRphZj,https://open.spotify.com/artist/1QAJqy2dA3ihHBFIHRphZj,long_term,dream pop
Saint Motel,66,755515,1dWEYMPtNmvSVaDNLgB6NV,https://open.spotify.com/artist/1dWEYMPtNmvSVaDNLgB6NV,long_term,
Harry Styles,85,33784386,6KImCVD70vtIoJWnq6nGn3,https://open.spotify.com/artist/6KImCVD70vtIoJWnq6nGn3,long_term,
Vampire Weekend,67,2030439,5BvJzeQpmsdsFp4HGUYUEx,https://open.spotify.com/artist/5BvJzeQpmsdsFp4HGUYUEx,long_term,"baroque pop, indie"
Roar,66,1370902,7dIpKWlEeAljA20vFJ82RD,https://open.spotify.com/artist/7dIpKWlEeAljA20vFJ82RD,long_term,
Current Joys,73,1668299,0m5FakHKCQdA7UN0PIzMcL,https://open.spotify.com/artist/0m5FakHKCQdA7UN0PIzMcL,long_term,lo-fi indie
50 Cent,85,17908565,3q7HBObVc0L8jNeTe5Gofh,https://open.spotify.com/artist/3q7HBObVc0L8jNeTe5Gofh,long_term,"east coast hip hop, old school hip hop"
Vinyl Theatre,38,159356,7xSEWLsywYbocdtt3xsQsU,https://open.spotify.com/artist/7xSEWLsywYbocdtt3xsQsU,long_term,
Talat Mahmood,53,1116030,2fi9hpqNbi5neTbKSqG0vW,https://open.spotify.com/artist/2fi9hpqNbi5neTbKSqG0vW,long_term,"ghazal, qawwali"
Vacations,72,1395381,0U7iI0Dk4Ojvi17nZboNO4,https://open.spotify.com/artist/0U7iI0Dk4Ojvi17nZboNO4,long_term,
Tally Hall,64,967029,7lqaPghwYv2mE9baz5XQmL,https://open.spotify.com/artist/7lqaPghwYv2mE9baz5XQmL,long_term,
5 Seconds of Summer,78,10325169,5Rl15oVamLq7FbSb0NNBNy,https://open.spotify.com/artist/5Rl15oVamLq7FbSb0NNBNy,long_term,
Bryce Vine,65,522050,1ShZZUjkbXCjhwrb18BA8I,https://open.spotify.com/artist/1ShZZUjkbXCjhwrb18BA8I,long_term,
Daft Punk,83,10658730,4tZwfgrHOc3mvqYlEYSvVi,https://open.spotify.com/artist/4tZwfgrHOc3mvqYlEYSvVi,long_term,"electro, electronic, french house"
Lana Del Rey,92,48387595,00FQb4jTyendYWaN8pK0wa,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,long_term,
King,68,9288305,5NHm4TU5Twz7owibYxJfFU,https://open.spotify.com/artist/5NHm4TU5Twz7owibYxJfFU,long_term,"desi hip hop, desi pop, hindi hip hop, hindi indie, hindi pop"
I DONT KNOW HOW BUT THEY FOUND ME,61,1097728,0Raaw7kr1Vzat4ZvHzjsJR,https://open.spotify.com/artist/0Raaw7kr1Vzat4ZvHzjsJR,long_term,
Kid Cudi,81,7553304,0fA0VVWsXO9YnASrzqfmYu,https://open.spotify.com/artist/0fA0VVWsXO9YnASrzqfmYu,long_term,
redveil,52,263101,5BwsX8bXOFC1YnqSlyfOKM,https://open.spotify.com/artist/5BwsX8bXOFC1YnqSlyfOKM,long_term,"alternative hip hop, experimental hip hop, underground hip hop"
d4vd,84,4116750,5y8tKLUfMvliMe8IKamR32,https://open.spotify.com/artist/5y8tKLUfMvliMe8IKamR32,long_term,
Sub Urban,68,1837704,7gXb99Sf9nNmpNYeAgIQFG,https://open.spotify.com/artist/7gXb99Sf9nNmpNYeAgIQFG,long_term,
Flume,73,2499861,6nxWCVXbOlEVRexSbLsTer,https://open.spotify.com/artist/6nxWCVXbOlEVRexSbLsTer,long_term,future bass
DANGERDOOM,58,342084,0b3fYxnG6tlR0zLtBJd8DF,https://open.spotify.com/artist/0b3fYxnG6tlR0zLtBJd8DF,long_term,
Karan Aujla,81,19080129,6DARBhWbfcS9E4yJzcliqQ,https://open.spotify.com/artist/6DARBhWbfcS9E4yJzcliqQ,long_term,"bhangra, desi, desi hip hop, punjabi hip hop, punjabi pop"
Chance the Rapper,76,6029895,1anyVhU62p31KFi8MEzkbf,https://open.spotify.com/artist/1anyVhU62p31KFi8MEzkbf,long_term,
Cornel Wilczek,13,1411,4dkHBxANZXk2STw2AUVE9S,https://open.spotify.com/artist/4dkHBxANZXk2STw2AUVE9S,long_term,
Widowspeak,44,119356,5ZW7HlSuZz8ng2X21cXbdP,https://open.spotify.com/artist/5ZW7HlSuZz8ng2X21cXbdP,long_term,"chillwave, dream pop"
Vishal-Shekhar,81,13446574,6Mv8GjQa7LKUGCAqa9qqdb,https://open.spotify.com/artist/6Mv8GjQa7LKUGCAqa9qqdb,long_term,"bollywood, desi, hindi pop"
Killer Mike,63,484187,2N4EYkIlG1kv25g6Wv8LGI,https://open.spotify.com/artist/2N4EYkIlG1kv25g6Wv8LGI,long_term,"alternative hip hop, southern hip hop"
Earl Sweatshirt,70,2359591,3A5tHz1SfngyOZM2gItYKu,https://open.spotify.com/artist/3A5tHz1SfngyOZM2gItYKu,long_term,"alternative hip hop, experimental hip hop"
Wu-Tang Clan,70,3584658,34EP7KEpOjXcM2TCat1ISk,https://open.spotify.com/artist/34EP7KEpOjXcM2TCat1ISk,long_term,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, old school hip hop"
Charli xcx,88,5732378,25uiPmTg16RbhZWAqwLBy5,https://open.spotify.com/artist/25uiPmTg16RbhZWAqwLBy5,long_term,"art pop, hyperpop"
N.W.A.,67,6487951,4EnEZVjo3w1cwcQYePccay,https://open.spotify.com/artist/4EnEZVjo3w1cwcQYePccay,long_term,"g-funk, gangster rap, hip hop, old school hip hop, rap, west coast hip hop"
ScHoolboy Q,76,5013525,5IcR3N7QB1j6KBL8eImZ8m,https://open.spotify.com/artist/5IcR3N7QB1j6KBL8eImZ8m,long_term,
Suriel Hess,50,196411,5MLIxVYkY4Fc2dwdaYSS8G,https://open.spotify.com/artist/5MLIxVYkY4Fc2dwdaYSS8G,long_term,
Atif Aslam,82,36277977,2oSONSC9zQ4UonDKnLqksx,https://open.spotify.com/artist/2oSONSC9zQ4UonDKnLqksx,long_term,"bollywood, desi, hindi pop, qawwali, sufi"
The 1975,79,7807675,3mIj9lX2MWuHmhNCA7LSCW,https://open.spotify.com/artist/3mIj9lX2MWuHmhNCA7LSCW,long_term,
Weathers,55,312775,4OTFxPi5CtWyj1NThDe6z5,https://open.spotify.com/artist/4OTFxPi5CtWyj1NThDe6z5,long_term,
The Backseat Lovers,70,813073,6p2HnfM955TI1bX34dkLnI,https://open.spotify.com/artist/6p2HnfM955TI1bX34dkLnI,long_term,
Have A Nice Life,56,473214,0FRKTwQSToXpCxYMhyUzYY,https://open.spotify.com/artist/0FRKTwQSToXpCxYMhyUzYY,long_term,"shoegaze, slowcore"
my bloody valentine,58,1067084,3G3Gdm0ZRAOxLrbyjfhii5,https://open.spotify.com/artist/3G3Gdm0ZRAOxLrbyjfhii5,long_term,"dream pop, noise rock, shoegaze, slowcore"
¥$,75,1007849,4xPQFgDA5M2xa0ZGo5iIsv,https://open.spotify.com/artist/4xPQFgDA5M2xa0ZGo5iIsv,long_term,
Ezra Glatt,32,19622,1q5vdeaANN9uxk1na1WXek,https://open.spotify.com/artist/1q5vdeaANN9uxk1na1WXek,long_term,
Beastie Boys,71,3085595,03r4iKL2g2442PT9n2UKsx,https://open.spotify.com/artist/03r4iKL2g2442PT9n2UKsx,long_term,"east coast hip hop, hip hop, old school hip hop, rap rock"
Jagjit Singh,66,4399340,2ijWbN5KykTYiBoVmhzCTU,https://open.spotify.com/artist/2ijWbN5KykTYiBoVmhzCTU,long_term,"bhajan, devotional, ghazal, qawwali, sufi"
Dua Lipa,89,46210042,6M2wZ9GZgrQXHCFfjv46we,https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we,long_term,pop
Laufey,82,7362339,7gW0r5CkdEUMm42w9XpyZO,https://open.spotify.com/artist/7gW0r5CkdEUMm42w9XpyZO,long_term,
Diljit Dosanjh,79,32781242,2FKWNmZWDBZR4dE5KX4plR,https://open.spotify.com/artist/2FKWNmZWDBZR4dE5KX4plR,long_term,"bhangra, bollywood, desi, punjabi hip hop, punjabi pop"
Ralph Castelli,53,141109,4o16FybIZV7WPD7tOl7PUd,https://open.spotify.com/artist/4o16FybIZV7WPD7tOl7PUd,long_term,bedroom pop
Billie Eilish,95,113475300,6qqNVTkY8uBg9cP3Jd7DAH,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH,long_term,
Lil Wayne,90,17259936,55Aa2cqylxrFIXC767Z865,https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865,long_term,"hip hop, rap"
beabadoobee,82,5885755,35l9BRT7MXmM8bv2WDQiyB,https://open.spotify.com/artist/35l9BRT7MXmM8bv2WDQiyB,long_term,bedroom pop
wave to earth,76,4524453,5069JTmv5ZDyPeZaCCXiCg,https://open.spotify.com/artist/5069JTmv5ZDyPeZaCCXiCg,long_term,
Magdalena Bay,70,462625,1oPRcJUkloHaRLYx0olBLJ,https://open.spotify.com/artist/1oPRcJUkloHaRLYx0olBLJ,long_term,
Paradox,64,2859663,3fWcIRZlzhMl2YNACMvHui,https://open.spotify.com/artist/3fWcIRZlzhMl2YNACMvHui,long_term,"desi hip hop, hindi hip hop, punjabi hip hop, punjabi pop"
Dayglow,66,1049953,6eJa3zG1QZLRB3xgRuyxbm,https://open.spotify.com/artist/6eJa3zG1QZLRB3xgRuyxbm,long_term,indie rock
Rex Orange County,78,6542423,7pbDxGE6nQSZVfiFdq9lOL,https://open.spotify.com/artist/7pbDxGE6nQSZVfiFdq9lOL,long_term,bedroom pop
Bruno Mars,93,72703897,0du5cEVh5yTK9QJze8zA0C,https://open.spotify.com/artist/0du5cEVh5yTK9QJze8zA0C,long_term,
Ludwig Göransson,68,399852,24eDfi2MSYo3A87hCcgpIL,https://open.spotify.com/artist/24eDfi2MSYo3A87hCcgpIL,long_term,soundtrack
Rich Brian,69,2139676,2IDLDx25HU1nQMKde4n61a,https://open.spotify.com/artist/2IDLDx25HU1nQMKde4n61a,long_term,
ABBA,83,14266013,0LcJLqbBmaGUft1e9Mm8HV,https://open.spotify.com/artist/0LcJLqbBmaGUft1e9Mm8HV,long_term,
Ice Cube,76,10590892,3Mcii5XWf6E0lrY3Uky4cA,https://open.spotify.com/artist/3Mcii5XWf6E0lrY3Uky4cA,long_term,"g-funk, gangster rap, old school hip hop, west coast hip hop"
